;tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
10;Betul Min rakyat Indonesia sekarang harapan nya tinggal sama TNI saja, kalau yang lain lihat saja, sudah jelas penyerangan ke kantor media, katanya tidak ada unsur pidananya, sudah jelas menghina presiden Indonesia yang sah, cuma lucu lucu an saja, #TNI [URL];betul min rakyat indonesia sekarang harapan nya tinggal sama allcaps tni allcaps saja kalau yang lain lihat saja sudah jelas penyerangan ke kantor media katanya tidak ada unsur pidananya sudah jelas menghina presiden indonesia yang sah cuma lucu lucu an saja hashtag tni hashtag allcaps url allcaps;['betul', 'min', 'rakyat', 'indonesia', 'sekarang', 'harapan', 'nya', 'tinggal', 'sama', 'allcaps', 'tni', 'allcaps', 'saja', 'kalau', 'yang', 'lain', 'lihat', 'saja', 'sudah', 'jelas', 'penyerangan', 'ke', 'kantor', 'media', 'katanya', 'tidak', 'ada', 'unsur', 'pidananya', 'sudah', 'jelas', 'menghina', 'presiden', 'indonesia', 'yang', 'sah', 'cuma', 'lucu', 'lucu', 'an', 'saja', 'hashtag', 'tni', 'hashtag', 'allcaps', 'url', 'allcaps'];['betul', 'min', 'rakyat', 'indonesia', 'sekarang', 'harapan', 'nya', 'tinggal', 'sama', 'allcaps', 'tni', 'allcaps', 'saja', 'kalau', 'yang', 'lain', 'lihat', 'saja', 'sudah', 'jelas', 'penyerangan', 'ke', 'kantor', 'media', 'katanya', 'tidak', 'ada', 'unsur', 'pidananya', 'sudah', 'jelas', 'menghina', 'presiden', 'indonesia', 'yang', 'sah', 'cuma', 'lucu', 'lucu', 'an', 'saja', 'hashtag', 'tni', 'hashtag', 'allcaps', 'url', 'allcaps'];['min', 'rakyat', 'indonesia', 'harapan', 'nya', 'tinggal', 'allcaps', 'tni', 'allcaps', 'lihat', 'penyerangan', 'kantor', 'media', 'unsur', 'pidananya', 'menghina', 'presiden', 'indonesia', 'sah', 'lucu', 'lucu', 'an', 'hashtag', 'tni', 'hashtag', 'allcaps', 'url', 'allcaps'];min rakyat indonesia harapan nya tinggal allcaps tni allcaps lihat penyerangan kantor media unsur pidananya menghina presiden indonesia sah lucu lucu an hashtag tni hashtag allcaps url allcaps;min rakyat indonesia harap nya tinggal allcaps tni allcaps lihat serang kantor media unsur pidana hina presiden indonesia sah lucu lucu an hashtag tni hashtag allcaps url allcaps
11;Kalaupun fansite ngejual hasil jepretan mereka toh uang nya lari ke idol juga. Beliin mereka hadiah dsb kan. Kpopers baru ya? Fansite udh ada dr jaman kamera belom sebening skrg!;kalaupun fansite ngejual hasil jepretan mereka toh uang nya lari ke idol juga beliin mereka hadiah dsb kan kpopers baru ya fansite udh ada dr jaman kamera belom sebening skrg;['kalaupun', 'fansite', 'ngejual', 'hasil', 'jepretan', 'mereka', 'toh', 'uang', 'nya', 'lari', 'ke', 'idol', 'juga', 'beliin', 'mereka', 'hadiah', 'dsb', 'kan', 'kpopers', 'baru', 'ya', 'fansite', 'udh', 'ada', 'dr', 'jaman', 'kamera', 'belom', 'sebening', 'skrg'];['kalaupun', 'fansite', 'ngejual', 'hasil', 'jepretan', 'mereka', 'toh', 'uang', 'nya', 'lari', 'ke', 'idol', 'juga', 'beliin', 'mereka', 'hadiah', 'dsb', 'kan', 'kpopers', 'baru', 'ya', 'fansite', 'udh', 'ada', 'dari', 'jaman', 'kamera', 'belom', 'sebening', 'skrg'];['fansite', 'ngejual', 'hasil', 'jepretan', 'uang', 'nya', 'lari', 'idol', 'beliin', 'hadiah', 'dsb', 'kpopers', 'ya', 'fansite', 'udh', 'jaman', 'kamera', 'belom', 'sebening', 'skrg'];fansite ngejual hasil jepretan uang nya lari idol beliin hadiah dsb kpopers ya fansite udh jaman kamera belom sebening skrg;fansite ngejual hasil jepret uang nya lari idol beliin hadiah dsb kpopers ya fansite udh jaman kamera bom bening skrg
12;sangat bersyukur bisa mendoakan kakeknya, Bung Karno, bersama anak-anak yatim piatu. #BulanBungKarno #JuniBulanBungKarno #PenyambungLidahRakyatIndonesia #nomor2untukjatim #jatimpilihgusipulputi #KabehSedulurKabehMakmur [USERNAME] h;sangat bersyukur bisa mendoakan kakeknya bung karno bersama anak anak yatim piatu hashtag bulan bung karno hashtag hashtag juni bulan bung karno hashtag hashtag penyambung lidah rakyat indonesia hashtag hashtag nomor2untukjatim hashtag hashtag jatimpilihgusipulput hashtag hashtag kabeh sedulur kabeh makmur hashtag allcaps username allcaps;['sangat', 'bersyukur', 'bisa', 'mendoakan', 'kakeknya', 'bung', 'karno', 'bersama', 'anak', 'anak', 'yatim', 'piatu', 'hashtag', 'bulan', 'bung', 'karno', 'hashtag', 'hashtag', 'juni', 'bulan', 'bung', 'karno', 'hashtag', 'hashtag', 'penyambung', 'lidah', 'rakyat', 'indonesia', 'hashtag', 'hashtag', 'nomor2untukjatim', 'hashtag', 'hashtag', 'jatimpilihgusipulput', 'hashtag', 'hashtag', 'kabeh', 'sedulur', 'kabeh', 'makmur', 'hashtag', 'allcaps', 'username', 'allcaps'];['sangat', 'bersyukur', 'bisa', 'mendoakan', 'kakeknya', 'bung', 'karno', 'bersama', 'anak', 'anak', 'yatim', 'piatu', 'hashtag', 'bulan', 'bung', 'karno', 'hashtag', 'hashtag', 'juni', 'bulan', 'bung', 'karno', 'hashtag', 'hashtag', 'penyambung', 'lidah', 'rakyat', 'indonesia', 'hashtag', 'hashtag', 'nomor2untukjatim', 'hashtag', 'hashtag', 'jatimpilihgusipulput', 'hashtag', 'hashtag', 'kabeh', 'sedulur', 'kabeh', 'makmur', 'hashtag', 'allcaps', 'username', 'allcaps'];['bersyukur', 'mendoakan', 'kakeknya', 'karno', 'anak', 'anak', 'yatim', 'piatu', 'hashtag', 'karno', 'hashtag', 'hashtag', 'juni', 'karno', 'hashtag', 'hashtag', 'penyambung', 'lidah', 'rakyat', 'indonesia', 'hashtag', 'hashtag', 'nomor2untukjatim', 'hashtag', 'hashtag', 'jatimpilihgusipulput', 'hashtag', 'hashtag', 'kabeh', 'sedulur', 'kabeh', 'makmur', 'hashtag', 'allcaps', 'username', 'allcaps'];bersyukur mendoakan kakeknya karno anak anak yatim piatu hashtag karno hashtag hashtag juni karno hashtag hashtag penyambung lidah rakyat indonesia hashtag hashtag nomor2untukjatim hashtag hashtag jatimpilihgusipulput hashtag hashtag kabeh sedulur kabeh makmur hashtag allcaps username allcaps;syukur doa kakek karno anak anak yatim piatu hashtag karno hashtag hashtag juni karno hashtag hashtag sambung lidah rakyat indonesia hashtag hashtag nomor2untukjatim hashtag hashtag jatimpilihgusipulput hashtag hashtag kabeh dulur kabeh makmur hashtag allcaps username allcaps
13;Sulit menerima kenyataan memang bahwa ada sebagian yang menganggap ketika kita berinteraksi dengan satu orng dari satu golongan tertentu kita langsung mengatakan golongan tertentu sesaat tanpa kita mempelajari secara utuh dan mengklaim diri kita paling benar.;sulit menerima kenyataan memang bahwa ada sebagian yang menganggap ketika kita berinteraksi dengan satu orng dari satu golongan tertentu kita langsung mengatakan golongan tertentu sesaat tanpa kita mempelajari secara utuh dan mengklaim diri kita paling benar;['sulit', 'menerima', 'kenyataan', 'memang', 'bahwa', 'ada', 'sebagian', 'yang', 'menganggap', 'ketika', 'kita', 'berinteraksi', 'dengan', 'satu', 'orng', 'dari', 'satu', 'golongan', 'tertentu', 'kita', 'langsung', 'mengatakan', 'golongan', 'tertentu', 'sesaat', 'tanpa', 'kita', 'mempelajari', 'secara', 'utuh', 'dan', 'mengklaim', 'diri', 'kita', 'paling', 'benar'];['sulit', 'menerima', 'kenyataan', 'memang', 'bahwa', 'ada', 'sebagian', 'yang', 'menganggap', 'ketika', 'kita', 'berinteraksi', 'dengan', 'satu', 'orng', 'dari', 'satu', 'golongan', 'tertentu', 'kita', 'langsung', 'mengatakan', 'golongan', 'tertentu', 'sesaat', 'tanpa', 'kita', 'mempelajari', 'secara', 'utuh', 'dan', 'mengklaim', 'diri', 'kita', 'paling', 'benar'];['sulit', 'menerima', 'kenyataan', 'menganggap', 'berinteraksi', 'orng', 'golongan', 'langsung', 'golongan', 'mempelajari', 'utuh', 'mengklaim'];sulit menerima kenyataan menganggap berinteraksi orng golongan langsung golongan mempelajari utuh mengklaim;sulit terima nyata anggap interaksi orng golong langsung golong ajar utuh klaim
14;samanye udeh maling semua gak si jancok gak si anjing gak si siluman monyet hahahahaha SATU HATI SAMA SAMA MALING !!!!;samanye udeh maling semua gak si jancok gak si anjing gak si siluman monyet hahahahaha allcaps satu hati sama sama maling allcaps repeated;['samanye', 'udeh', 'maling', 'semua', 'gak', 'si', 'jancok', 'gak', 'si', 'anjing', 'gak', 'si', 'siluman', 'monyet', 'hahahahaha', 'allcaps', 'satu', 'hati', 'sama', 'sama', 'maling', 'allcaps', 'repeated'];['samanye', 'udeh', 'maling', 'semua', 'gak', 'si', 'jancok', 'gak', 'si', 'anjing', 'gak', 'si', 'siluman', 'monyet', 'hahahahaha', 'allcaps', 'satu', 'hati', 'sama', 'sama', 'maling', 'allcaps', 'repeated'];['samanye', 'udeh', 'maling', 'gak', 'si', 'jancok', 'gak', 'si', 'anjing', 'gak', 'si', 'siluman', 'monyet', 'hahahahaha', 'allcaps', 'hati', 'maling', 'allcaps', 'repeated'];samanye udeh maling gak si jancok gak si anjing gak si siluman monyet hahahahaha allcaps hati maling allcaps repeated;samanye udeh maling gak si jancok gak si anjing gak si siluman monyet hahahahaha allcaps hati maling allcaps repeated
15;Ku juga pengen ngamuk bacain komen2 netizen yg mahabenar. Ya Lord. Ga abis pikir. Komen2 macem gini yg bikin kasus pelecehan seksual akan tenggelam begitu saja. Tidak ada hukuman untuk pelaku. Lebih sedihnya, rerata yg komen jahat adalah perempuan. Mbaq2, kesehatanmu loh! [URL];ku juga pengen ngamuk bacain komen2 netizen yg mahabenar ya lord ga abis pikir komen2 macem gini yg bikin kasus pelecehan seksual akan tenggelam begitu saja tidak ada hukuman untuk pelaku lebih sedihnya rerata yg komen jahat adalah perempuan mbaq2 kesehatanmu loh allcaps url allcaps;['ku', 'juga', 'pengen', 'ngamuk', 'bacain', 'komen2', 'netizen', 'yg', 'mahabenar', 'ya', 'lord', 'ga', 'abis', 'pikir', 'komen2', 'macem', 'gini', 'yg', 'bikin', 'kasus', 'pelecehan', 'seksual', 'akan', 'tenggelam', 'begitu', 'saja', 'tidak', 'ada', 'hukuman', 'untuk', 'pelaku', 'lebih', 'sedihnya', 'rerata', 'yg', 'komen', 'jahat', 'adalah', 'perempuan', 'mbaq2', 'kesehatanmu', 'loh', 'allcaps', 'url', 'allcaps'];['ku', 'juga', 'pengen', 'ngamuk', 'bacain', 'komen2', 'netizen', 'yang', 'mahabenar', 'ya', 'lord', 'tidak', 'abis', 'pikir', 'komen2', 'macem', 'gini', 'yang', 'bikin', 'kasus', 'pelecehan', 'seksual', 'akan', 'tenggelam', 'begitu', 'saja', 'tidak', 'ada', 'hukuman', 'untuk', 'pelaku', 'lebih', 'sedihnya', 'rerata', 'yang', 'komen', 'jahat', 'adalah', 'perempuan', 'mbaq2', 'kesehatanmu', 'loh', 'allcaps', 'url', 'allcaps'];['ku', 'pengen', 'ngamuk', 'bacain', 'komen2', 'netizen', 'mahabenar', 'ya', 'lord', 'abis', 'pikir', 'komen2', 'macem', 'gini', 'bikin', 'pelecehan', 'seksual', 'tenggelam', 'hukuman', 'pelaku', 'sedihnya', 'rerata', 'komen', 'jahat', 'perempuan', 'mbaq2', 'kesehatanmu', 'loh', 'allcaps', 'url', 'allcaps'];ku pengen ngamuk bacain komen2 netizen mahabenar ya lord abis pikir komen2 macem gini bikin pelecehan seksual tenggelam hukuman pelaku sedihnya rerata komen jahat perempuan mbaq2 kesehatanmu loh allcaps url allcaps;ku ken ngamuk bacain komen2 netizen mahabenar ya lord abis pikir komen2 macem gin bikin leceh seksual tenggelam hukum laku sedih rerata komen jahat perempuan mbaq2 sehat loh allcaps url allcaps
16;Setiap kesempatan yg pernah hadir tuk dapat membuatmu selalu merasa aman dan nyaman, kini jadi suatu kehormatan yg pernah didapat;setiap kesempatan yg pernah hadir tuk dapat membuatmu selalu merasa aman dan nyaman kini jadi suatu kehormatan yg pernah didapat;['setiap', 'kesempatan', 'yg', 'pernah', 'hadir', 'tuk', 'dapat', 'membuatmu', 'selalu', 'merasa', 'aman', 'dan', 'nyaman', 'kini', 'jadi', 'suatu', 'kehormatan', 'yg', 'pernah', 'didapat'];['setiap', 'kesempatan', 'yang', 'pernah', 'hadir', 'tuk', 'dapat', 'membuatmu', 'selalu', 'merasa', 'aman', 'dan', 'nyaman', 'kini', 'jadi', 'suatu', 'kehormatan', 'yang', 'pernah', 'didapat'];['kesempatan', 'hadir', 'tuk', 'membuatmu', 'aman', 'nyaman', 'kehormatan'];kesempatan hadir tuk membuatmu aman nyaman kehormatan;sempat hadir tuk buat aman nyaman hormat
17;Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*;sedap kali kau ya bobok dikasur ku aku tidur kau ikut tidur mau jadi apa kau bacanya pake logat mamak dahlia di keluarga badak;['sedap', 'kali', 'kau', 'ya', 'bobok', 'dikasur', 'ku', 'aku', 'tidur', 'kau', 'ikut', 'tidur', 'mau', 'jadi', 'apa', 'kau', 'bacanya', 'pake', 'logat', 'mamak', 'dahlia', 'di', 'keluarga', 'badak'];['sedap', 'kali', 'kau', 'ya', 'bobok', 'dikasur', 'ku', 'aku', 'tidur', 'kau', 'ikut', 'tidur', 'mau', 'jadi', 'apa', 'kau', 'bacanya', 'pake', 'logat', 'mamak', 'dahlia', 'di', 'keluarga', 'badak'];['sedap', 'kali', 'kau', 'ya', 'bobok', 'dikasur', 'ku', 'tidur', 'kau', 'tidur', 'kau', 'bacanya', 'pake', 'logat', 'mamak', 'dahlia', 'keluarga', 'badak'];sedap kali kau ya bobok dikasur ku tidur kau tidur kau bacanya pake logat mamak dahlia keluarga badak;sedap kali kau ya bobok kasur ku tidur kau tidur kau baca pake logat mamak dahlia keluarga badak
18;H-9. Mau ke bank rame bgt ampe antrian tempat duduknya ada diluar. Toko emas meluber ampe ga keliatan mbak2nya yg jualan. Ke swalayan antrian kasir naudzubilah panjang bener. Pada bahagia semua kayaknya. Semoga oh semoga RS sepi, pasien pada sembuh dan pulang utk berbahagia ;number mau ke bank rame bgt ampe antrian tempat duduknya ada diluar toko emas meluber ampe ga keliatan mbak2nya yg jualan ke swalayan antrian kasir naudzubilah panjang bener pada bahagia semua kayaknya semoga oh semoga rs sepi pasien pada sembuh dan pulang utk berbahagia;['number', 'mau', 'ke', 'bank', 'rame', 'bgt', 'ampe', 'antrian', 'tempat', 'duduknya', 'ada', 'diluar', 'toko', 'emas', 'meluber', 'ampe', 'ga', 'keliatan', 'mbak2nya', 'yg', 'jualan', 'ke', 'swalayan', 'antrian', 'kasir', 'naudzubilah', 'panjang', 'bener', 'pada', 'bahagia', 'semua', 'kayaknya', 'semoga', 'oh', 'semoga', 'rs', 'sepi', 'pasien', 'pada', 'sembuh', 'dan', 'pulang', 'utk', 'berbahagia'];['number', 'mau', 'ke', 'bank', 'rame', 'banget', 'ampe', 'antrian', 'tempat', 'duduknya', 'ada', 'diluar', 'toko', 'emas', 'meluber', 'ampe', 'tidak', 'keliatan', 'mbak2nya', 'yang', 'jualan', 'ke', 'swalayan', 'antrian', 'kasir', 'naudzubilah', 'panjang', 'bener', 'pada', 'bahagia', 'semua', 'kayaknya', 'semoga', 'oh', 'semoga', 'rs', 'sepi', 'pasien', 'pada', 'sembuh', 'dan', 'pulang', 'untuk', 'berbahagia'];['number', 'bank', 'rame', 'banget', 'ampe', 'antrian', 'duduknya', 'diluar', 'toko', 'emas', 'meluber', 'ampe', 'keliatan', 'mbak2nya', 'jualan', 'swalayan', 'antrian', 'kasir', 'naudzubilah', 'bener', 'bahagia', 'kayaknya', 'semoga', 'oh', 'semoga', 'rs', 'sepi', 'pasien', 'sembuh', 'pulang', 'berbahagia'];number bank rame banget ampe antrian duduknya diluar toko emas meluber ampe keliatan mbak2nya jualan swalayan antrian kasir naudzubilah bener bahagia kayaknya semoga oh semoga rs sepi pasien sembuh pulang berbahagia;number bank rame banget ampe antri duduk luar toko emas luber ampe liat mbak2nya jual swalayan antri kasir naudzubilah bener bahagia kayak moga oh moga rs sepi pasien sembuh pulang bahagia
19;Benar2 hancur negara ini dikelola amatiran, tp kenpak [USERNAME] tidak mengindahkan statementnya sendiri? Negara miskin koordinasi, jangan asal gagah2an .. setalah salah dianulir mana marwahmu wahai mr. [USERNAME] presiden? [URL];benar2 hancur negara ini dikelola amatiran tp kenpak allcaps username allcaps tidak mengindahkan statementnya sendiri negara miskin koordinasi jangan asal gagah2an repeated setalah salah dianulir mana marwahmu wahai mr allcaps username allcaps presiden allcaps url allcaps;['benar2', 'hancur', 'negara', 'ini', 'dikelola', 'amatiran', 'tp', 'kenpak', 'allcaps', 'username', 'allcaps', 'tidak', 'mengindahkan', 'statementnya', 'sendiri', 'negara', 'miskin', 'koordinasi', 'jangan', 'asal', 'gagah2an', 'repeated', 'setalah', 'salah', 'dianulir', 'mana', 'marwahmu', 'wahai', 'mr', 'allcaps', 'username', 'allcaps', 'presiden', 'allcaps', 'url', 'allcaps'];['benar2', 'hancur', 'negara', 'ini', 'dikelola', 'amatiran', 'tp', 'kenpak', 'allcaps', 'username', 'allcaps', 'tidak', 'mengindahkan', 'statementnya', 'sendiri', 'negara', 'miskin', 'koordinasi', 'jangan', 'asal', 'gagah2an', 'repeated', 'setalah', 'salah', 'dianulir', 'mana', 'marwahmu', 'wahai', 'mr', 'allcaps', 'username', 'allcaps', 'presiden', 'allcaps', 'url', 'allcaps'];['benar2', 'hancur', 'negara', 'dikelola', 'amatiran', 'tp', 'kenpak', 'allcaps', 'username', 'allcaps', 'mengindahkan', 'statementnya', 'negara', 'miskin', 'koordinasi', 'gagah2an', 'repeated', 'setalah', 'salah', 'dianulir', 'marwahmu', 'mr', 'allcaps', 'username', 'allcaps', 'presiden', 'allcaps', 'url', 'allcaps'];benar2 hancur negara dikelola amatiran tp kenpak allcaps username allcaps mengindahkan statementnya negara miskin koordinasi gagah2an repeated setalah salah dianulir marwahmu mr allcaps username allcaps presiden allcaps url allcaps;benar2 hancur negara kelola amatir tp kenpak allcaps username allcaps indah statementnya negara miskin koordinasi gagah2an repeated seta salah anulir marwahmu mr allcaps username allcaps presiden allcaps url allcaps
20;Budayakan mencari dan membaca sebelum nanya ya. Udah dijelaskan berkali2 kok. Selama ga diatur/gaada ketentuan khusus, pakai aja;budayakan mencari dan membaca sebelum nanya ya udah dijelaskan berkali2 kok selama ga diatur gaada ketentuan khusus pakai aja;['budayakan', 'mencari', 'dan', 'membaca', 'sebelum', 'nanya', 'ya', 'udah', 'dijelaskan', 'berkali2', 'kok', 'selama', 'ga', 'diatur', 'gaada', 'ketentuan', 'khusus', 'pakai', 'aja'];['budayakan', 'mencari', 'dan', 'membaca', 'sebelum', 'nanya', 'ya', 'udah', 'dijelaskan', 'berkali2', 'kok', 'selama', 'tidak', 'diatur', 'gaada', 'ketentuan', 'khusus', 'pakai', 'saja'];['budayakan', 'mencari', 'membaca', 'nanya', 'ya', 'udah', 'berkali2', 'diatur', 'gaada', 'ketentuan', 'khusus', 'pakai'];budayakan mencari membaca nanya ya udah berkali2 diatur gaada ketentuan khusus pakai;budaya cari baca nanya ya udah berkali2 atur gaada tentu khusus pakai
21;Separuh hati ini iri jika melihat seorang anak yg masih bisa duduk atau berjalan bersama ibundanya, dan separuh hati ini turut berempati melihat seorang anak yg begitu gundah saat ibundanya sakit. Yang sabar ya kawan, semoga Allah memberikan yg terbaik untuk kita semua.;separuh hati ini iri jika melihat seorang anak yg masih bisa duduk atau berjalan bersama ibundanya dan separuh hati ini turut berempati melihat seorang anak yg begitu gundah saat ibundanya sakit yang sabar ya kawan semoga allah memberikan yg terbaik untuk kita semua;['separuh', 'hati', 'ini', 'iri', 'jika', 'melihat', 'seorang', 'anak', 'yg', 'masih', 'bisa', 'duduk', 'atau', 'berjalan', 'bersama', 'ibundanya', 'dan', 'separuh', 'hati', 'ini', 'turut', 'berempati', 'melihat', 'seorang', 'anak', 'yg', 'begitu', 'gundah', 'saat', 'ibundanya', 'sakit', 'yang', 'sabar', 'ya', 'kawan', 'semoga', 'allah', 'memberikan', 'yg', 'terbaik', 'untuk', 'kita', 'semua'];['separuh', 'hati', 'ini', 'iri', 'jika', 'melihat', 'seorang', 'anak', 'yang', 'masih', 'bisa', 'duduk', 'atau', 'berjalan', 'bersama', 'ibundanya', 'dan', 'separuh', 'hati', 'ini', 'turut', 'berempati', 'melihat', 'seorang', 'anak', 'yang', 'begitu', 'gundah', 'saat', 'ibundanya', 'sakit', 'yang', 'sabar', 'ya', 'kawan', 'semoga', 'allah', 'memberikan', 'yang', 'terbaik', 'untuk', 'kita', 'semua'];['separuh', 'hati', 'iri', 'anak', 'duduk', 'berjalan', 'ibundanya', 'separuh', 'hati', 'berempati', 'anak', 'gundah', 'ibundanya', 'sakit', 'sabar', 'ya', 'kawan', 'semoga', 'allah', 'terbaik'];separuh hati iri anak duduk berjalan ibundanya separuh hati berempati anak gundah ibundanya sakit sabar ya kawan semoga allah terbaik;paruh hati iri anak duduk jalan ibunda paruh hati empat anak gundah ibunda sakit sabar ya kawan moga allah baik
22;Ketika aku tersenyum bukan berarti hidupku sempurna.. aku hanya mensyukuri apa yang aku punya dan apa yg telah Tuhan berikan untuk ku;ketika aku tersenyum bukan berarti hidupku sempurna repeated aku hanya mensyukuri apa yang aku punya dan apa yg telah tuhan berikan untuk ku;['ketika', 'aku', 'tersenyum', 'bukan', 'berarti', 'hidupku', 'sempurna', 'repeated', 'aku', 'hanya', 'mensyukuri', 'apa', 'yang', 'aku', 'punya', 'dan', 'apa', 'yg', 'telah', 'tuhan', 'berikan', 'untuk', 'ku'];['ketika', 'aku', 'tersenyum', 'bukan', 'berarti', 'hidupku', 'sempurna', 'repeated', 'aku', 'hanya', 'mensyukuri', 'apa', 'yang', 'aku', 'punya', 'dan', 'apa', 'yang', 'telah', 'tuhan', 'berikan', 'untuk', 'ku'];['tersenyum', 'hidupku', 'sempurna', 'repeated', 'mensyukuri', 'tuhan', 'ku'];tersenyum hidupku sempurna repeated mensyukuri tuhan ku;senyum hidup sempurna repeated syukur tuhan ku
23;dari mau tdr, tidur, sampe bgn tdr kok yaa kayak ngerasa aneh.. ga enak hati. udah dibawa istighfar masih aja. bgn tdr kayak sedih, kayak mikir ga puguh. ini knp bgt coba :(;dari mau tdr tidur sampe bgn tdr kok yaa kayak ngerasa aneh repeated ga enak hati udah dibawa istighfar masih aja bgn tdr kayak sedih kayak mikir ga puguh ini knp bgt coba sad;['dari', 'mau', 'tdr', 'tidur', 'sampe', 'bgn', 'tdr', 'kok', 'yaa', 'kayak', 'ngerasa', 'aneh', 'repeated', 'ga', 'enak', 'hati', 'udah', 'dibawa', 'istighfar', 'masih', 'aja', 'bgn', 'tdr', 'kayak', 'sedih', 'kayak', 'mikir', 'ga', 'puguh', 'ini', 'knp', 'bgt', 'coba', 'sad'];['dari', 'mau', 'tdr', 'tidur', 'sampe', 'bgn', 'tdr', 'kok', 'yaa', 'kayak', 'ngerasa', 'aneh', 'repeated', 'tidak', 'enak', 'hati', 'udah', 'dibawa', 'istighfar', 'masih', 'saja', 'bgn', 'tdr', 'kayak', 'sedih', 'kayak', 'mikir', 'tidak', 'puguh', 'ini', 'knp', 'banget', 'coba', 'sad'];['tdr', 'tidur', 'sampe', 'bgn', 'tdr', 'yaa', 'kayak', 'ngerasa', 'aneh', 'repeated', 'enak', 'hati', 'udah', 'dibawa', 'istighfar', 'bgn', 'tdr', 'kayak', 'sedih', 'kayak', 'mikir', 'puguh', 'knp', 'banget', 'coba', 'sad'];tdr tidur sampe bgn tdr yaa kayak ngerasa aneh repeated enak hati udah dibawa istighfar bgn tdr kayak sedih kayak mikir puguh knp banget coba sad;tdr tidur sampe bgn tdr yaa kayak ngerasa aneh repeated enak hati udah bawa istighfar bgn tdr kayak sedih kayak mikir puguh knp banget coba sad
24;kan kupeluk engkau erat2 hingga tak ada seorang pun yang bisa merebut mu dari pelukan ku happy anniversary syg #6nov #31months;kan kupeluk engkau erat2 hingga tak ada seorang pun yang bisa merebut mu dari pelukan ku happy anniversary syg hashtag 6 nov hashtag hashtag 31 months hashtag;['kan', 'kupeluk', 'engkau', 'erat2', 'hingga', 'tak', 'ada', 'seorang', 'pun', 'yang', 'bisa', 'merebut', 'mu', 'dari', 'pelukan', 'ku', 'happy', 'anniversary', 'syg', 'hashtag', '6', 'nov', 'hashtag', 'hashtag', '31', 'months', 'hashtag'];['kan', 'kupeluk', 'engkau', 'erat2', 'hingga', 'tak', 'ada', 'seorang', 'pun', 'yang', 'bisa', 'merebut', 'mu', 'dari', 'pelukan', 'ku', 'happy', 'anniversary', 'syg', 'hashtag', '6', 'nov', 'hashtag', 'hashtag', '31', 'months', 'hashtag'];['kupeluk', 'engkau', 'erat2', 'merebut', 'mu', 'pelukan', 'ku', 'happy', 'anniversary', 'syg', 'hashtag', '6', 'nov', 'hashtag', 'hashtag', '31', 'months', 'hashtag'];kupeluk engkau erat2 merebut mu pelukan ku happy anniversary syg hashtag 6 nov hashtag hashtag 31 months hashtag;peluk engkau erat2 rebut mu peluk ku happy anniversary syg hashtag 6 nov hashtag hashtag 31 months hashtag
25;Kalo mau ganti presiden itu harus jelas siapa calonnya. Terus diadu program kerjanya. Ini koalisi belum ditentuin bisanya cuman buat kaos dan tagar;kalo mau ganti presiden itu harus jelas siapa calonnya terus diadu program kerjanya ini koalisi belum ditentuin bisanya cuman buat kaos dan tagar;['kalo', 'mau', 'ganti', 'presiden', 'itu', 'harus', 'jelas', 'siapa', 'calonnya', 'terus', 'diadu', 'program', 'kerjanya', 'ini', 'koalisi', 'belum', 'ditentuin', 'bisanya', 'cuman', 'buat', 'kaos', 'dan', 'tagar'];['kalo', 'mau', 'ganti', 'presiden', 'itu', 'harus', 'jelas', 'siapa', 'calonnya', 'terus', 'diadu', 'program', 'kerjanya', 'ini', 'koalisi', 'belum', 'ditentuin', 'bisanya', 'cuman', 'buat', 'kaos', 'dan', 'tagar'];['kalo', 'ganti', 'presiden', 'calonnya', 'diadu', 'program', 'kerjanya', 'koalisi', 'ditentuin', 'bisanya', 'cuman', 'kaos', 'tagar'];kalo ganti presiden calonnya diadu program kerjanya koalisi ditentuin bisanya cuman kaos tagar;kalo ganti presiden calon adu program kerja koalisi ditentuin bisa cuman kaos tagar
26;Sukses n keren banget dgn no.1 kualitas,bhn krja,itu cita2 pu agar warisan ampe ke cu2,sukses tims bbpjn6 barokah terlimpahkan;sukses keren banget dgn no number kualitas bhn krja itu cita2 pu agar warisan ampe ke cu2 sukses tims bbpjn6 barokah terlimpahkan;['sukses', 'keren', 'banget', 'dgn', 'no', 'number', 'kualitas', 'bhn', 'krja', 'itu', 'cita2', 'pu', 'agar', 'warisan', 'ampe', 'ke', 'cu2', 'sukses', 'tims', 'bbpjn6', 'barokah', 'terlimpahkan'];['sukses', 'keren', 'banget', 'dengan', 'no', 'number', 'kualitas', 'bhn', 'krja', 'itu', 'cita2', 'pu', 'agar', 'warisan', 'ampe', 'ke', 'cu2', 'sukses', 'tims', 'bbpjn6', 'barokah', 'terlimpahkan'];['sukses', 'keren', 'banget', 'no', 'number', 'kualitas', 'bhn', 'krja', 'cita2', 'pu', 'warisan', 'ampe', 'cu2', 'sukses', 'tims', 'bbpjn6', 'barokah', 'terlimpahkan'];sukses keren banget no number kualitas bhn krja cita2 pu warisan ampe cu2 sukses tims bbpjn6 barokah terlimpahkan;sukses keren banget no number kualitas bhn krja cita2 pu waris ampe cu2 sukses tims bbpjn6 barokah limpah
